variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	Blanc	QC	isotopes	adduct	pcgroup	name	formula	monoisotopic_mass	chebi_id	hmdb_id	kegg_id	pubchem_id	inchikey	inchi	kegg_pathway_family	kegg_pathways	kegg_subpathways	annot_level	annot_confidence	standard
M583.2574T8.49	M583T8	583.257393352722	583.253802981926	583.258782762014	509.5860993822	508.85099030711	510.465317156756	43	27	0	16			3875															
M583.3015T10.96	M583T11.1	583.301468845924	583.297061649999	583.30279365564	657.446281900539	656.360609728098	658.538273930265	62	41	0	21	[1011][M+2]2+		718															
M583.3096T7.4	M583T7	583.309611209563	583.307602975885	583.3111978875	443.816117401945	442.92059019377	445.548982252161	42	32	0	10	[1012][M+1]+		1945															
M583.3232T9.38	M583T9	583.3231614622	583.321679883241	583.325087211319	562.846857826156	562.152174079013	563.888163953122	54	40	0	14	[1013][M+1]+		3120															
M583.3719T14.6	M583T15.2	583.371939087348	583.37037925107	583.373672554268	876.12627191066	874.61485648358	879.232212860675	50	37	0	13			4471															
M583.3949T12.39	M583T12	583.394887134779	583.392550718272	583.396497899081	743.486765823289	741.333463600697	745.278556550564	53	36	0	17	[1015][M]2+		52															
M583.4438T12.13	M583T12.1	583.443807128392	583.439816971496	583.446883646641	727.987038477405	712.020558475083	728.778766915491	54	30	3	20		[M+K]+ 544.481 [M+Na]+ 560.455 [M+H]+ 582.437	941															
M583.8818T14.85	M584T15	583.88181778964	583.878853169764	583.883089184319	891.124726353863	887.7140831997	894.200054139004	53	33	0	20			4068															
M583.8832T0.82	M584T1	583.883153472827	583.880334235617	583.88479311487	48.9225617680313	48.2059490546191	49.4442482783815	57	42	0	15			1538															
M583.8959T12.39	M584T12	583.895862074146	583.893161918666	583.898003011631	743.452438805576	740.843161037279	745.772805612637	53	35	0	18	[1015][M+1]2+		52															
M584.0594T13.09	M584T13	584.059358438087	584.057222827763	584.061264228162	785.38578191839	783.572361830347	787.17498400232	48	33	0	15			469															
M584.1325T14.86	M584T15.1	584.132521867241	584.130891383887	584.134367521452	891.444094405826	889.789004610089	894.0476378577	39	30	0	9			4069															
M584.1539T5.92	M584T6	584.15390343404	584.152130446932	584.155762876864	355.356052923429	353.930932503524	356.923429237459	52	39	0	13			4204															
M584.266T14.19	M584T14	584.265993321894	584.262340542894	584.267358245948	851.433643798422	849.618999272706	851.903310149891	60	41	0	19			3289															
M584.2909T0.7	M584T1.1	584.29094612932	584.287399375891	584.292581172539	42.1613214761228	36.8696485894847	42.6769404408369	66	42	3	21	[1016][M]+	[M+H]+ 583.286	49															Dihydrostreptomycin [ExS]
M584.2961T10.66	M584T11	584.296052260416	584.293003108762	584.297921170979	639.558507053723	638.875397784254	648.082427815282	51	37	0	13			2325															
M584.3027T10.95	M584T11.1	584.302705498924	584.299841662502	584.304792670505	656.961850488424	655.96566392204	658.020644507062	62	42	0	20		[3M+2Na+2K-H]3+ 543.334	20															
M584.3125T11.46	M584T11.2	584.312531234586	584.310298394671	584.314594061407	687.554859807672	686.501489063114	694.397013964455	58	41	0	17			2036															
M584.3209T5.92	M584T6.1	584.320909912741	584.318772206437	584.322825397453	355.396301236435	354.224494154705	356.850791595394	57	42	0	15	[1017][M]2+		4205															
M584.3373T9.36	M584T9	584.337278019627	584.333646196263	584.338721497798	561.504810061485	560.752466339575	562.428783040524	63	42	0	21	[1018][M]+	[M+H]+ 583.331	68															
M584.374T10.82	M584T11.3	584.374030204342	584.372191224537	584.376559898365	649.460345462301	648.530406911451	651.769570436254	56	41	0	15			2347															
M584.384T13.8	M584T14.1	584.383974093386	584.380916786479	584.386114194783	827.762479173359	826.66684584377	828.8293502502	42	25	2	15	[1019][M]2+		824															
M584.3933T13.08	M584T13.1	584.39331760883	584.391516134991	584.394616340231	785.012989130662	782.815367823519	786.989053941583	42	30	0	12			470															
M584.4757T13.04	M584T13.2	584.47569909368	584.472564250338	584.477251328788	782.456144154097	780.359201564953	795.791527117582	64	39	3	19	[1020][M]+		454															
M584.4879T5.92	M584T6.2	584.487898924607	584.485483069061	584.489673952774	355.428082636476	354.026535756873	356.923429237459	59	42	0	17			4206															
M584.6552T5.92	M585T6	584.655166850975	584.653078904354	584.656768841672	355.387638327801	354.224494154705	357.265740673017	54	42	0	12			4207															
M584.8019T10.95	M585T11	584.801940134679	584.800076343694	584.803745378162	656.904868852145	655.956505188213	657.633887491079	60	42	0	18		[M+H]+ 583.797	20															
M584.8224T5.92	M585T6.1	584.822363239747	584.820415046854	584.823816364289	355.335066092897	354.054373719686	356.931121668179	47	34	0	13	[1017][M+1]2+		4208															
M584.8861T13.79	M585T14	584.886065184849	584.882522377406	584.888096959822	827.682376384644	826.66684584377	828.8293502502	35	18	2	15	[1019][M+1]2+		823															
M584.9876T0.72	M585T1	584.987638450941	584.984265796066	584.989515168462	43.457002563916	43.1403546845433	44.3533599192428	59	40	0	19		[M+H-HCOOH]+ 629.986 [M+H-HCOOH]+ 629.986	49															
M585T14.1_Bilirubin	M585T14.1	585.273192871818	585.270446575906	585.275204477853	851.447426594211	849.618999272706	851.952417964011	62	41	0	21	[1021][M]+		3290	Bilirubin	C33H36N4O6	584.26348	CHEBI:16990	HMDB00054	C00486	CID5280352	BPYKTIZUTYGOLE-IFADSCNNSA-N	InChI=1S/C33H36N4O6/c1-7-20-19(6)32(42)37-27(20)14-25-18(5)23(10-12-31(40)41)29(35-25)15-28-22(9-11-30(38)39)17(4)24(34-28)13-26-16(3)21(8-2)33(43)36-26/h7-8,13-14,34-35H,1-2,9-12,15H2,3-6H3,(H,36,43)(H,37,42)(H,38,39)(H,40,41)/b26-13-,27-14-	Lipid metabolism	Bile secretion	Bilirubin	2	a,b	
M585.2732T7.84	M585T8	585.273172782711	585.271375379158	585.274394068379	470.267289722704	469.235317059981	470.92660772858	39	24	0	15		[2M+H]+ 292.125	4															
M585.2944T0.7	M585T1.1	585.294410697246	585.290851061541	585.296277151763	42.1499160606593	36.8696485894847	42.6769404408369	66	42	3	21	[1016][M+1]+		49															
M585.2991T10.95	M585T11.1	585.299127501899	585.297195914263	585.301221620093	656.715924706218	655.101507938402	658.145141507623	53	38	0	15		[2M+2Na+K-H]2+ 543.334	20															
M585.3183T4.88	M585T5	585.318313093834	585.31552170604	585.320390456183	293.013200629958	291.70754952168	294.542002830288	57	41	0	16			3819															
M585.3408T9.36	M585T9	585.340826561649	585.336010258879	585.342347016426	561.327369460898	560.548111892532	579.212772690926	64	41	0	21	[1018][M+1]+		68															
M585.4162T15.17	M585T15	585.416236154014	585.414329767474	585.417859113318	910.26975142146	909.315743032339	913.903014688857	51	37	0	14		[M+K]+ 546.437	95															
M585.4524T17.01	M585T17	585.45244979608	585.448812253825	585.454113711603	1020.3179584479	1019.0900730324	1021.62780518189	52	31	1	20			3599															
M585.4789T13.04	M585T13	585.478928486477	585.475706198898	585.481478929138	782.326952981849	780.38025087432	794.600683422574	44	24	2	17	[1020][M+1]+		17															
M585.5188T4.88	M586T5	585.518829798195	585.51643702896	585.520943623421	293.087678116147	291.680081015988	294.74721612032	60	42	0	18			3814															
M585.5354T13.33	M586T13	585.535429187285	585.531836146095	585.536562339265	800.069093693296	798.76995744779	810.823849842566	36	18	0	15		[2M+Na]+ 281.273	5															
M585.7195T4.88	M586T5.1	585.719548630599	585.717120793969	585.721218122101	292.929843489848	291.70754952168	294.542002830288	59	42	0	17			3820															
M585.92T4.88	M586T5.2	585.920044898429	585.918003550152	585.921838923156	293.0317686715	291.70754952168	295.031848379253	56	41	0	15			3821															
M586.1205T4.88	M586T5.3	586.120525775841	586.118704512381	586.122485371028	293.021162318833	291.70754952168	294.74721612032	48	36	0	12			3813															
M586.2643T8.16	M586T8	586.264346957715	586.262329724344	586.267287321915	489.535506193767	485.976169756859	495.651941618085	38	20	0	18	[1022][M]+	[M+H+NH3]+ 568.21	37															
M586.2772T14.19	M586T14	586.277213457059	586.274045691961	586.278810534359	851.535882586477	850.115548468161	851.928493073141	45	28	0	17	[1021][M+1]+		3291															
M586.2964T0.7	M586T1	586.296435371934	586.292874293925	586.298308951595	42.1499160606593	36.8696485894847	42.7043348868347	66	42	3	21	[1016][M+2]+		49															
M586.3116T11.74	M586T12	586.311590512862	586.309047995084	586.313825081077	704.569876655555	699.589585614804	709.49180259323	47	31	0	16	[1023][M]+		2359															
M586.3431T9.35	M586T9	586.343127419385	586.341336360686	586.344114757205	561.044397156376	560.246622828506	561.86470104401	43	30	0	13	[1018][M+2]+		68															
M586.3527T9.55	M586T10	586.352692439526	586.351452100938	586.354260821824	572.966688292474	571.964240269276	573.859253971963	37	31	0	6			2944															
M586.8374T6.22	M587T6	586.837353468757	586.835919543479	586.83910484861	373.22536774501	371.731854248531	374.440294333099	51	38	0	13		[M+H-C5H8O4]+ 717.874 [2M+2Na+2K-H]3+ 818.822	79															
M586.929T1.08	M587T1	586.929022073222	586.926901485975	586.931238623962	64.8210705297524	62.9493129439917	65.9100439747246	45	29	0	16			4575															
M587.2666T8.15	M587T8	587.26659939218	587.264477937931	587.268678169908	489.243898456881	485.976169756859	494.780723073764	24	9	0	15	[1022][M+1]+		37															
M587.299T0.7	M587T1.1	587.29896151416	587.295385988744	587.301022890367	42.0681750770505	36.8696485894847	42.6769404408369	63	42	2	19	[1016][M+3]+		49															
M587.3137T11.74	M587T12	587.313658617138	587.310970745324	587.314769471576	704.129702368207	700.116316539914	708.823894203879	31	16	0	15	[1023][M+1]+		2360															
M588.2931T7.79	M588T8	588.293100454795	588.291153618508	588.294724303162	467.532719082071	466.574339032465	470.004792620787	57	42	0	15		[M+Na+K-H]+ 527.352	4															
M588.3084T10.47	M588T10	588.308410729269	588.306713740205	588.310112874019	628.282896878762	627.72346781356	629.525633054626	57	42	0	15	[1024][M]+		2950															
M588.3684T10	M588T10.1	588.36837339691	588.364308390973	588.370354858345	599.851182591663	593.511464458501	600.95261509855	55	39	0	15			2445															
M588.5679T6.57	M589T7	588.56785967702	588.565571650857	588.569398043856	394.358533313378	393.080004702896	395.173992071048	43	34	0	9	[1025][M]2+		664															
M588.731T13.42	M589T13	588.731000008002	588.728520988744	588.733576098584	805.060727960162	803.021786965936	806.735292120903	43	32	0	11		[3M+2K-H]+ 170.602	5															
M588.8187T6.57	M589T7.1	588.818659231394	588.816431159372	588.820261635826	394.125814955686	393.246083312816	395.710638696934	53	41	0	12			665															
M589.0693T6.57	M589T7.2	589.069344582356	589.067504823418	589.070886736567	394.472191238493	393.672797983309	395.237158548995	38	33	0	5	[1025][M+1]2+		666															
M589.3149T6.22	M589T6	589.314912697416	589.309821853325	589.316707437919	373.203612572814	372.102429175496	376.817331339813	49	35	1	13			79															
M589.3128T10.47	M589T10	589.312817571755	589.310766031899	589.314549682893	628.07524951728	627.324720102635	629.525633054626	44	33	0	11	[1024][M+1]+		2994															
M589.3209T6.74	M589T7.3	589.320913772312	589.318830601193	589.322515263824	404.185066699508	394.621983878232	405.845021203812	45	33	0	12			4417															
M589.3463T6.26	M589T6.1	589.346303047688	589.341533870489	589.347788249482	375.784716700527	374.706220630272	379.742710894891	55	40	1	14	[1026][M]2+		497															
M589.3943T12.48	M589T12	589.394257436536	589.39061051219	589.396264573589	748.510491076401	729.919132908696	751.176498772444	50	29	2	18			1760															
M589.431T13.04	M589T13.1	589.431025435416	589.427778953912	589.432761419343	782.539809701036	780.447819217988	795.631198417732	89	42	3	21	[1027][M]+		450															
M589.4638T6.74	M589T7.4	589.46377821189	589.462053780185	589.465858031956	404.43688052238	402.718266992632	406.302427296692	52	38	0	14			112															
M589.4838T18.55	M589T19	589.483776174354	589.481321897582	589.485628201714	1113.28358919283	1110.99807477715	1115.4547916795	56	38	0	18			4131															
M589.6073T6.74	M590T7	589.607301355547	589.604370747661	589.609367249728	404.336387454487	403.291053388956	405.732435183112	51	39	0	12			112															
M589.8481T6.27	M590T6	589.848087744733	589.846337028442	589.849978976045	376.027482471809	375.115089464721	376.92874582629	40	30	0	10	[1026][M+1]2+		667															
M589.8875T0.72	M590T1	589.887467788403	589.885013541248	589.889532682514	43.0021680769161	42.6740660247549	43.3905483896642	59	42	0	17	[1028][M]+		49															
M590.0226T5.46	M590T5	590.022612827647	590.020051854564	590.024190802824	327.761978955354	319.302994322365	331.66643486502	48	32	0	16			1155															
M590.0677T15.24	M590T15	590.067715325701	590.065859508401	590.069493945807	914.568347058509	912.787202464275	919.49884642644	41	30	0	11			4111															
M590.2274T1.26	M590T1.1	590.227357645812	590.224627886513	590.228911849501	75.8231935153713	75.4276131062857	76.177029580119	56	42	0	14			1															
M590.3237T10.89	M590T11	590.323667747322	590.320554721228	590.325323068237	653.579158371915	653.133060356735	654.486613727819	63	42	0	21	[1029][M]+	[M+Na]+ 567.333	25															
M590.3844T12.36	M590T12	590.384379730747	590.382603511508	590.385912990988	741.393566048078	740.206890310008	758.826233998612	54	40	0	14			278															
M590.4344T13.04	M590T13	590.434382886456	590.431264275599	590.435893920522	782.416005132589	780.359201564953	795.162017673445	61	36	3	17	[1027][M+1]+		17															
M590.7267T14.09	M591T14	590.726716647418	590.72469027824	590.728110565982	845.453635817337	843.061748195362	848.000149723803	52	34	0	18			4554															
M590.8894T0.71	M591T1	590.889434239774	590.887237053799	590.891557360687	42.3431514105596	41.8767179600386	42.849338965501	45	33	0	12	[1028][M+1]+		49															
M591.0617T14.09	M591T14.1	591.061729007245	591.058574791315	591.063148783807	845.487908824127	843.755031143664	848.15326299776	52	35	0	17			4556															
M591.3272T10.89	M591T11	591.327212171895	591.323935393879	591.328774591763	653.587584153238	653.133060356735	674.947575707759	66	42	0	21	[1029][M+1]+		25															
M591.3618T5.81	M591T6	591.36179569577	591.357928402126	591.363192811467	348.512312362121	347.678186246836	350.323019708362	41	30	1	10			2649															
M591.3868T7.03	M591T7	591.38683134742	591.383286822015	591.388533360324	421.690401807198	420.690221546903	422.742965779348	57	35	2	20		[2M+2Na-H]+ 273.209	38															
M591.4994T19.62	M591T20	591.499361523631	591.495472470152	591.501233181342	1177.09072636126	1173.51654146005	1184.82654305705	62	40	1	21			3782															
M591.7209T13.08	M592T13	591.720906284386	591.718689857295	591.722033429044	784.524269403936	783.18439120697	786.757967960316	38	23	0	15			471															
M591.7709T4.57	M592T5	591.770867846115	591.768796651329	591.772484477371	274.077410927547	273.190425689721	275.761840760033	56	41	0	15	[1030][M]2+		4333															
M592.2282T8.17	M592T8	592.228249385679	592.226337373834	592.230377025458	490.204837789312	486.469249115594	495.527123633019	26	11	0	15			37															
M592.2724T4.57	M592T5.1	592.27238226645	592.270692513425	592.274295352506	274.051956506389	273.022679866219	275.761840760033	46	34	0	12	[1030][M+1]2+		4334															
M592.3268T8.27	M592T8.1	592.326800746515	592.323375958741	592.328257460857	496.059958899308	492.992903414879	498.131813583386	57	42	0	15			3038															
M592.3303T10.89	M592T11	592.330289226131	592.32703357086	592.332032142019	653.550008478948	653.12236566263	654.915974601777	63	42	0	21	[1029][M+2]+		25															
