variableMetadata	set	gene	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M688.1593T1.42	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M688T1	688.159303766495	85.3554443653082		[M+K+NH3]+ 632.179 [M+H]+ 687.15	38	NA		0.564638132896564	0.189173629025678	0	0.0159833360956849	0.94050973969863	0	0.938313602034385		0
M181T3.1_Theobromine	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil	Theobromine	CHEBI:28946	C07480	Biosynthesis of other secondary metabolites	Caffeine metabolism	Caffeine	HMDB02825	CID5429	C7H8N4O2	180.06473	YAPQBXQYLJRXSA-UHFFFAOYSA-N	InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)	M181T3.1	181.073072515259	153.24007916732		[M+H-HCOOH]+ 226.067	82	NA		0.544733357209914	0.189173629025678	0	-0.592365939564337	0.251168830500018	0	0.968423581262985		0
M421.1773T2.17	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M421T2	421.177262934055	130.433834192785			75	NA		0.509259489425643	0.189173629025678	0	-0.108781861307051	0.912244573426047	0	0.943334948509024		0
M270.1708T6.6	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M270T7.3	270.170843420355	395.963525400033		[M+2H-C6H8O6]2+ 714.379	69	NA		-0.434876056421709	0.189173629025678	0	-2.04694719012114	6.36596445739738e-05	1	0.295007163695121		0
M361.2017T9.4	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M361T9	361.201737293607	563.885790050228			818	NA		-0.411722143344225	0.189173629025678	0	-0.701291106438921	0.0777625050987452	0	0.568567664101904		0
M280.2647T12.58	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M280T13	280.264734824624	754.839880166548			607	NA		-1.05552492105674	0.189417325147401	0	-1.76791459656458	0.0833346783737318	0	0.735315769864865		0
M178.9976T0.71	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M179T1.1	178.997599603407	42.5375281497432	[145][M+1]+		1365	NA		0.233427695492988	0.189417325147401	0	-0.322267390577057	0.111428523467961	0	0.84344804021671		0
M126.5772T1.26	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M127T1.5	126.577154023561	75.5710471057257			1	NA		-0.450189845587063	0.189525394484338	0	-0.181689317819949	0.6860518982237	0	0.621294567532536		0
M536.336T8.92	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M536T9	536.33596118614	535.27967712179	[1097][M]+		902	NA		-0.357849631479139	0.189705619497928	0	-0.603529786077686	0.0818238191183505	0	0.627795299542226		0
M203.0535T0.79	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M203T1.2	203.053537745665	47.4254898296083	[192][M]+	[M+K+NH3]+ 147.057	4	112	@M205.0574T0.78|-18O|-13C2|@M241.0095T0.76|-K|@M287.0152T0.76|-(HCOOK)|@M383.1176T0.79|-(C6H10O5)-(H2O)	0.319180596118937	0.189705619497928	0	-0.496143850532334	0.0619828303761007	0	0.945330127170566		0
M246.1527T8.17	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M246T8	246.152699978037	490.216282177455	[319][M]+		14	176	@M247.156T8.17|-13C|@M248.1484T8.17|-34S|-41K|-37Cl	-0.396466668628925	0.19038313682053	0	-0.0375290188184429	0.897582833610476	0	0.925233782441049		0
M379.3072T6.76	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M379T7	379.307151775087	405.753147047281			2765	NA		0.763563717540473	0.190414123943169	0	-1.1413388921631	0.0757640913103252	0	1.02665074392295		0
M575.1349T1.51	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M575T2	575.134930817932	90.5946533058447	[1178][M+1]+		2610	NA		-1.56765061558304	0.191037514709869	0	-0.240020945224018	0.863124386276428	0	0.849253547673661		0
M494.011T4.42	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M494T4	494.011043022497	265.17089273505			2103	584	@M494.5125T4.42|-13Cdb|@M495.0137T4.42|-13C	-1.01363893584346	0.193015850731006	0	-0.306971371782321	0.759539880606889	0	0.797541365317028		0
M168.5921T1.89	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M169T2.5	168.592086533456	113.101628118894	[129][M+1]2+		2	NA		-0.350893979220791	0.193015850731006	0	-0.154071299905686	0.662118260355794	0	0.780824943868813		0
M437.5972T4.7	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M438T5	437.5972019121	281.737388589258		[3M+3K-H]2+ 253.099	71	NA		1.55085473549518	0.193313474101612	0	0.416875448993181	0.784653772903318	0	0.895571519144458		0
M394.1371T1.52	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M394T2.2	394.137063883316	91.0104689918983			2591	NA		0.530592553843615	0.19338340004257	0	0.528840284703357	0.30741557769348	0	0.704270954047402		0
M302.1338T10.86	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M302T11.2	302.133804064346	651.535170981171	[485][M+3]2+		28	250	@M299.1305T10.86|+13C+37Cl|+13C+18O|+13C+34S|@M301.1362T10.86|+15N|@M301.6321T10.86|+13Cdb	-0.786402700572165	0.194223745773734	0	-0.123847217497213	0.860785027001716	0	0.726561619461796		0
M688.16T3.07	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M688T3	688.160049358348	184.089839235443	[1325][M]+	[M+Na]+ 665.166	57	761	@M687.152T3.07|+13C|@M689.1633T3.07|-13C|@M690.1655T3.08|-18O|-13C2|@M710.1417T3.07|-Na	0.790870230383355	0.194312302124239	0	0.34883834046515	0.661656595565203	0	0.936005255033725		0
M417.2004T2.27	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M417T2.1	417.200366112218	136.359947384538			75	NA		-0.356293674082696	0.194782058272813	0	0.00380437619524976	0.960986014599247	0	0.761044502421362		0
M299.6484T8.87	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M300T9	299.648447981786	532.455927165073			21	NA		-0.808032519319102	0.19484786160741	0	0.0453471662127996	0.993349257044627	0	0.830915744855329		0
M161.1181T5.9	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M161T6	161.11813921168	354.142503008685		[M+3H]3+ 480.33	76	NA		0.434436745859996	0.194858265188264	0	-0.0617001991386079	0.955600651100711	0	0.727262316559474		0
M267.1823T4.49	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M267T4.2	267.182308414785	269.416276140247		[M+K+HCOOH]+ 182.214	77	NA		-0.788741791428675	0.194885849756623	0	0.397456822380555	0.697552391046145	0	0.87881793617521		0
M570.343T6.88	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M570T7.1	570.342993452752	412.502737709171		[M+H-C3H2O3]+ 655.355	2685	NA		-0.565286698893654	0.195012050306544	0	-0.271295574126535	0.634961646317319	0	0.771558547106861		0
M599.0304T5.72	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M599T6.3	599.030393253203	342.914749787278		[M+Na+NaCOOH]+ 508.052	58	NA		0.64038000938533	0.195141670995554	0	-0.525169093845236	0.437653772548015	0	0.947680436627877		0
M362.2786T13.12	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M362T13	362.278556215645	787.358167219977	[666][M+1]+		614	NA		-1.19941886548973	0.195341938976952	0	-1.35845978129534	0.252416504342279	0	0.707855768806237		0
M974.3541T4.09	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M974T4	974.354096684567	245.564570098187			2203	NA		1.48545508785799	0.195361113995955	0	0.725660954935551	0.631495601802849	0	0.618450761008423		0
M205.065T1.1	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M205T1.5	205.064969867865	66.2370386505617		[M+Na+HCOOH]+ 136.075	7	NA		-0.438929086348466	0.195693038182715	0	-0.216186655475866	0.627531861724624	0	0.770126276937764		0
M568.3407T11.36	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M568T11	568.340653664476	681.615553135644			764	511	@M546.3579T11.34|+Na	-1.06075839526882	0.196103733631572	0	-0.955041128822369	0.358241017307788	0	0.690964617799723		0
M361.7102T5.4	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M362T5	361.710202650401	324.195549826203		[M+K]+ 322.736	16	NA		-0.618329005701359	0.196385520729919	0	0.786053960407971	0.165707119950982	0	0.803918999652299		0
M681.6048T6.6	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M682T7.2	681.604826687438	395.875235938427			69	NA		-1.39401974911713	0.196701498192556	0	0.63745034682989	0.736379072793811	0	0.742755860682387		0
M303.1522T4.47	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M303T4	303.152172917441	268.049912175263		[3M+H+Na]2+ 194.109 [M+Na]+ 280.164	77	NA		0.50278533292917	0.196701498192556	0	0.0961855052900713	0.839343149282942	0	0.857480240943695		0
M165.0122T1.89	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M165T2.29	165.012192977874	113.221125924044			142	NA		-1.23677663011686	0.196716018242059	0	-0.588717122440968	0.639557593916198	0	0.684110582921593		0
M153T1.3_Xanthine	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil	Xanthine	CHEBI:17712	C00385	Biosynthesis of other secondary metabolites|Nucleotide metabolism	Caffeine metabolism|Purine metabolism	Caffeine|Inosine and Xanthine	HMDB00292	CID1188	C5H4N4O2	152.03343	LRFVTYWOQMYALW-UHFFFAOYSA-N	InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)	M153T1.3	153.041344523503	63.2542938045255	[99][M]+	[M+K]+ 114.077	3	53	@M154.0446T1.05|-13C|@M155.0455T1.05|-18O|-13C2	-0.196262196832091	0.196808906757972	0	0.0172401728588021	0.992584113698474	0	0.84060173115784		0
M543.9819T5.89	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M544T6	543.981906702125	353.330631098025			2866	NA		1.65952585494949	0.197394315218214	0	0.743036657882648	0.659552005729987	0	0.809446725746367		0
M169.3636T1.89	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M169T2.42	169.363618099906	113.221260492521		[M+Na+NH3]+ 129.349	2	NA		-0.388426622520031	0.197394315218214	0	-0.118804418170523	0.759539880606889	0	0.696199729159037		0
M261.1286T4.59	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M261T5.2	261.128578136739	275.505875990102		[M+H-H20]+ 278.134	90	NA		0.436444306317945	0.197448684395235	0	-0.387397511027164	0.387687451006585	0	0.94629256354073		0
M310.2045T2.39	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M310T2.4	310.204500377925	143.683641159471			42	NA		-1.678667205298	0.197622671302409	0	0.360108606100919	0.912959249333218	0	0.885962462797201		0
M215.0497T2.44	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M215T2.1	215.049739917103	146.346131163928		[M+K]+ 176.09	65	NA		1.38022986567897	0.197622671302409	0	-2.80415793881095	0.00917349520178625	1	0.834436234707054		0
M769.6046T6.2	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M770T6.1	769.604552185901	371.764029088013		[M+Na+CF3COOH]+ 612.627	64	NA		-0.124988891132109	0.19819647981424	0	0.104954492339235	0.42481895297061	0	1.03320896786822		0
M404.4225T5.27	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M404T5.1	404.422474619471	316.307349625135		[M+K]+ 365.463	16	NA		-0.759328972697714	0.198249520812122	0	0.782537125539106	0.293351494241394	0	0.846980791403638		0
M162.6066T1.89	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M163T2.5	162.60657190083	113.200351380098		[M+H]+ 161.606	2	NA		-0.492761827249316	0.198249520812122	0	0.254388769474714	0.692037504279461	0	0.99584977996352		0
M260.1619T2.28	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M260T2	260.161934451816	137.081195740526	[357][M]+	[M+H-H20]+ 277.182	75	208	@M261.1652T2.28|-13C	-0.742517458067134	0.198289300905346	0	-1.19397403726316	0.104526363651269	0	0.594565885530532		0
M351.5647T3.24	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M352T3	351.564720373254	194.655236034852		[M+Na+K]2+ 641.18	59	NA		-0.732716815170336	0.198289300905346	0	0.2912459873319	0.785138907230534	0	0.903186660670334		0
M352.4712T5	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M352T5.2	352.471248874555	299.791524530776			8	NA		-0.68030926668129	0.198289300905346	0	0.376032431193936	0.661656595565203	0	0.844670801580939		0
M213.1242T1.05	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M213T1.4	213.124240471546	62.9087959853103	[219][M]+		3	132	@M214.1275T1.05|-13C	-0.591394333679524	0.198289300905346	0	0.167139537196537	0.869867216665798	0	0.743855442436934		0
M306.8915T0.72	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M307T1.1	306.89151425731	42.9336562719296	[500][M+2]+		4	166	@M304.8936T0.71|+34S|+41K|+37Cl	0.215698099968794	0.198289300905346	0	-0.268299824854964	0.182520497596533	0	1.0660951286192		0
M695.6809T6.4	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M696T6.2	695.68086893032	384.236414138849			80	NA		-1.44596736329001	0.198289966304215	0	0.924655399148486	0.586839479612499	0	0.704947747168731		0
M368.4573T3.93	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M368T4.4	368.457342007517	235.862743212541			1964	NA		-0.384989089803272	0.198289966304215	0	-0.20037748532175	0.607176943172357	0	0.679784359427731		0
M788.2365T6.41	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M788T6.1	788.236545619386	384.383019622592		[3M+2Na+K-H]2+ 497.503	80	NA		-1.41880040180541	0.198341881485632	0	0.69930896721357	0.709925766347405	0	0.684186102692784		0
M572.3736T11.8	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M572T12	572.373628299894	707.955447620983			1102	256	@M518.3243T11.7|+(C4H6)	-1.2668021782542	0.198341881485632	0	-1.01314479099337	0.421971319490089	0	0.714354577034511		0
M738.9728T6.4	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M739T6	738.97277016414	384.152348540127			80	NA		-1.54159693491633	0.198457948981486	0	0.78067376795404	0.697932934662546	0	0.712684425464155		0
M304.2019T4.25	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M304T4.4	304.201869308835	254.911943596372	[499][M]2+		49	298	@M304.7037T4.25|-13Cdb|@M450.2633T4.22|-(C6H10O4)	-1.02172458955616	0.198457948981486	0	-0.189315384087722	0.845398001739594	0	0.769445862854324		0
M168.7217T1.89	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M169T2.10	168.721703191107	113.193757277584			2	NA		-0.462717437795073	0.198457948981486	0	0.171149197861432	0.806274636121481	0	0.876535996278435		0
M478.5196T5.16	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M479T5	478.519644943422	309.306834953656			70	NA		-0.368608782423774	0.198457948981486	0	0.0155689978030864	0.984018357757338	0	0.760060586508781		0
